Unique ID,Name,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value
605713,Fine particles (PM 2.5),UHF42,210,Coney Island - Sheepshead Bay,Winter 2017-18,12/1/17,7.81
605776,Fine particles (PM 2.5),UHF42,410,Rockaways,Winter 2017-18,12/1/17,7
130769,Outdoor Air Toxics - Formaldehyde,UHF42,409,Southeast Queens,2005,1/1/05,2.4
130748,Outdoor Air Toxics - Formaldehyde,UHF42,209,Bensonhurst - Bay Ridge,2005,1/1/05,2.7
799852,Outdoor Air Toxics - Formaldehyde,UHF42,410,Rockaways,2014,1/1/14,1.09
799820,Outdoor Air Toxics - Formaldehyde,UHF42,106,High Bridge - Morrisania,2014,1/1/14,1.73
799831,Outdoor Air Toxics - Formaldehyde,UHF42,210,Coney Island - Sheepshead Bay,2014,1/1/14,1.6
315665,Outdoor Air Toxics - Formaldehyde,UHF42,310,Lower Manhattan,2011,1/1/11,2.3
799851,Outdoor Air Toxics - Formaldehyde,UHF42,409,Southeast Queens,2014,1/1/14,1.38
315675,Outdoor Air Toxics - Formaldehyde,UHF42,410,Rockaways,2011,1/1/11,1.4
315674,Outdoor Air Toxics - Formaldehyde,UHF42,409,Southeast Queens,2011,1/1/11,1.8
315664,Outdoor Air Toxics - Formaldehyde,UHF42,309,Union Square - Lower East Side,2011,1/1/11,2.5
799841,Outdoor Air Toxics - Formaldehyde,UHF42,309,Union Square - Lower East Side,2014,1/1/14,1.66
315606,Outdoor Air Toxics - Benzene,UHF42,210,Coney Island - Sheepshead Bay,2011,1/1/11,1.7
799789,Outdoor Air Toxics - Benzene,UHF42,210,Coney Island - Sheepshead Bay,2014,1/1/14,1.02
799810,Outdoor Air Toxics - Benzene,UHF42,410,Rockaways,2014,1/1/14,0.57
799799,Outdoor Air Toxics - Benzene,UHF42,309,Union Square - Lower East Side,2014,1/1/14,1.03
315602,Outdoor Air Toxics - Benzene,UHF42,206,Borough Park,2011,1/1/11,1.5
799859,Outdoor Air Toxics - Benzene,Borough,3,Manhattan,2014,1/1/14,0.9
799785,Outdoor Air Toxics - Benzene,UHF42,206,Borough Park,2014,1/1/14,1.01
799788,Outdoor Air Toxics - Benzene,UHF42,209,Bensonhurst - Bay Ridge,2014,1/1/14,0.98
799809,Outdoor Air Toxics - Benzene,UHF42,409,Southeast Queens,2014,1/1/14,0.79
315627,Outdoor Air Toxics - Benzene,UHF42,410,Rockaways,2011,1/1/11,0.8
166813,Nitrogen dioxide (NO2),CD,201,Mott Haven and Melrose (CD1),Summer 2012,6/1/12,19.14
166872,Nitrogen dioxide (NO2),CD,201,Mott Haven and Melrose (CD1),Summer 2013,6/1/13,18.86
412696,Nitrogen dioxide (NO2),CD,201,Mott Haven and Melrose (CD1),Annual Average 2016,12/31/15,20.84
602969,Nitrogen dioxide (NO2),CD,201,Mott Haven and Melrose (CD1),Annual Average 2018,1/1/18,21.17
741161,Nitrogen dioxide (NO2),CD,201,Mott Haven and Melrose (CD1),Summer 2021,6/1/21,15.26
172132,Nitrogen dioxide (NO2),UHF34,309310,Union Square-Lower Manhattan,Summer 2010,6/1/10,28.59
172166,Nitrogen dioxide (NO2),UHF34,309310,Union Square-Lower Manhattan,Summer 2011,6/1/11,28.41
171624,Nitrogen dioxide (NO2),UHF34,501502,Northern SI,Winter 2009-10,12/1/09,22.15
171692,Nitrogen dioxide (NO2),UHF34,501502,Northern SI,Winter 2011-12,12/1/11,20.15
171690,Nitrogen dioxide (NO2),UHF34,309310,Union Square-Lower Manhattan,Winter 2011-12,12/1/11,30.73
171622,Nitrogen dioxide (NO2),UHF34,309310,Union Square-Lower Manhattan,Winter 2009-10,12/1/09,33.09
171673,Nitrogen dioxide (NO2),UHF34,209,Bensonhurst - Bay Ridge,Winter 2011-12,12/1/11,21.83
151545,Asthma hospitalizations due to Ozone,UHF42,301,Washington Heights,2009-2011,1/1/09,18.3
151527,Asthma hospitalizations due to Ozone,UHF42,101,Kingsbridge - Riverdale,2009-2011,1/1/09,22.3
151630,Annual vehicle miles traveled,UHF42,201,Greenpoint,2005,1/1/05,30.2
325250,Annual vehicle miles traveled,CD,110,Central Harlem (CD10),2016,1/1/16,30.3
325381,Annual vehicle miles travelled (cars),CD,310,Bay Ridge and Dyker Heights (CD10),2016,1/1/16,26.2
151671,Annual vehicle miles travelled (cars),UHF42,101,Kingsbridge - Riverdale,2005,1/1/05,22.6
211787,Nitrogen dioxide (NO2),UHF34,501502,Northern SI,Annual Average 2014,12/1/13,16.23
211685,Nitrogen dioxide (NO2),UHF34,501502,Northern SI,Summer 2014,6/1/14,11.49
221968,Ozone (O3),UHF34,309310,Union Square-Lower Manhattan,Summer 2014,6/1/14,26.63
175340,Nitrogen dioxide (NO2),UHF42,201,Greenpoint,Winter 2010-11,12/1/10,32.23
336513,Nitrogen dioxide (NO2),UHF42,201,Greenpoint,Winter 2014-15,12/1/14,26.82
175455,Nitrogen dioxide (NO2),UHF42,501,Port Richmond,Winter 2012-13,12/1/12,23.64
176589,Nitrogen dioxide (NO2),UHF42,501,Port Richmond,Annual Average 2010,12/1/09,19.79
336605,Nitrogen dioxide (NO2),UHF42,501,Port Richmond,Summer 2015,6/1/15,13.13
221965,Ozone (O3),UHF34,309310,Union Square-Lower Manhattan,Summer 2011,6/1/11,26.35
212560,Nitrogen dioxide (NO2),UHF42,301,Washington Heights,Annual Average 2014,12/1/13,21.12
549816,Nitrogen dioxide (NO2),UHF42,301,Washington Heights,Winter 2016-17,12/1/16,26.85
602757,Nitrogen dioxide (NO2),UHF42,301,Washington Heights,Summer 2018,6/1/18,14.97
667167,Nitrogen dioxide (NO2),UHF42,301,Washington Heights,Summer 2020,6/1/20,14.03
175309,Nitrogen dioxide (NO2),UHF42,301,Washington Heights,Winter 2009-10,12/1/09,26.37
131573,Deaths due to PM2.5,UHF42,301,Washington Heights,2009-2011,1/1/09,46
131562,Deaths due to PM2.5,UHF42,201,Greenpoint,2009-2011,1/1/09,45.6
131555,Deaths due to PM2.5,UHF42,101,Kingsbridge - Riverdale,2009-2011,1/1/09,77.6
628407,Deaths due to PM2.5,UHF42,301,Washington Heights,2015-2017,1/1/15,33.2
518782,Deaths due to PM2.5,UHF42,501,Port Richmond,2012-2014,1/2/12,41.11
315677,Outdoor Air Toxics - Formaldehyde,UHF42,502,Stapleton - St. George,2011,1/1/11,1.7
315667,Outdoor Air Toxics - Formaldehyde,UHF42,402,West Queens,2011,1/1/11,2.2
315619,Outdoor Air Toxics - Benzene,UHF42,402,West Queens,2011,1/1/11,1.6
166705,Nitrogen dioxide (NO2),CD,211,Morris Park and Bronxdale (CD11),Summer 2010,6/1/10,18.45
166764,Nitrogen dioxide (NO2),CD,211,Morris Park and Bronxdale (CD11),Summer 2011,6/1/11,17.59
412724,Nitrogen dioxide (NO2),CD,211,Morris Park and Bronxdale (CD11),Winter 2015-16,12/1/15,21.79
166882,Nitrogen dioxide (NO2),CD,211,Morris Park and Bronxdale (CD11),Summer 2013,6/1/13,14.97
166823,Nitrogen dioxide (NO2),CD,211,Morris Park and Bronxdale (CD11),Summer 2012,6/1/12,16.52
412726,Nitrogen dioxide (NO2),CD,211,Morris Park and Bronxdale (CD11),Annual Average 2016,12/31/15,17.91
602999,Nitrogen dioxide (NO2),CD,211,Morris Park and Bronxdale (CD11),Annual Average 2018,1/1/18,17.08
643523,Nitrogen dioxide (NO2),UHF34,410,Rockaways,Summer 2019,6/1/19,7.33
667466,Nitrogen dioxide (NO2),UHF34,410,Rockaways,Winter 2019-20,12/1/19,17.57
741099,Nitrogen dioxide (NO2),UHF34,410,Rockaways,Annual Average 2021,1/1/21,11.41
171653,Nitrogen dioxide (NO2),UHF34,410,Rockaways,Winter 2010-11,12/1/10,20.38
172095,Nitrogen dioxide (NO2),UHF34,410,Rockaways,Summer 2009,6/1/09,8.57
172741,Nitrogen dioxide (NO2),UHF34,410,Rockaways,Annual Average 2013,12/1/12,12.67
741098,Nitrogen dioxide (NO2),UHF34,410,Rockaways,Summer 2021,6/1/21,4.94
743671,Ozone (O3),UHF34,210,Coney Island - Sheepshead Bay,Summer 2021,6/1/21,31.98
172197,Nitrogen dioxide (NO2),UHF34,410,Rockaways,Summer 2012,6/1/12,8.25
172231,Nitrogen dioxide (NO2),UHF34,410,Rockaways,Summer 2013,6/1/13,8.04
412631,Nitrogen dioxide (NO2),UHF34,410,Rockaways,Winter 2015-16,12/1/15,18
412632,Nitrogen dioxide (NO2),UHF34,410,Rockaways,Summer 2016,6/1/16,6.22
221947,Ozone (O3),UHF34,410,Rockaways,Summer 2011,6/1/11,39.03
412062,Ozone (O3),UHF34,410,Rockaways,Summer 2016,6/1/16,38.18
549395,Ozone (O3),UHF34,410,Rockaways,Summer 2017,6/1/17,35.19
151460,Asthma emergency departments visits due to Ozone,UHF42,402,West Queens,2009-2011,1/1/09,72.4
325380,Annual vehicle miles travelled (cars),CD,309,South Crown Heights and Lefferts Gardens (CD9),2016,1/1/16,21.7
211680,Nitrogen dioxide (NO2),UHF34,410,Rockaways,Summer 2014,6/1/14,7.44
741097,Nitrogen dioxide (NO2),UHF34,410,Rockaways,Winter 2020-21,12/1/20,19.05
172129,Nitrogen dioxide (NO2),UHF34,410,Rockaways,Summer 2010,6/1/10,10.1
172163,Nitrogen dioxide (NO2),UHF34,410,Rockaways,Summer 2011,6/1/11,9.94
172150,Nitrogen dioxide (NO2),UHF34,210,Coney Island - Sheepshead Bay,Summer 2011,6/1/11,14.22
172116,Nitrogen dioxide (NO2),UHF34,210,Coney Island - Sheepshead Bay,Summer 2010,6/1/10,14.02
177178,Fine particles (PM 2.5),UHF42,502,Stapleton - St. George,Winter 2008-09,12/1/08,11.46
130765,Outdoor Air Toxics - Formaldehyde,UHF42,405,Ridgewood - Forest Hills,2005,1/1/05,3
130773,Outdoor Air Toxics - Formaldehyde,UHF42,503,Willowbrook,2005,1/1/05,2.3
799826,Outdoor Air Toxics - Formaldehyde,UHF42,205,Sunset Park,2014,1/1/14,1.48
315640,Outdoor Air Toxics - Formaldehyde,UHF42,103,Fordham - Bronx Pk,2011,1/1/11,2.2
315642,Outdoor Air Toxics - Formaldehyde,UHF42,105,Crotona -Tremont,2011,1/1/11,2.1
315670,Outdoor Air Toxics - Formaldehyde,UHF42,405,Ridgewood - Forest Hills,2011,1/1/11,2.1
799835,Outdoor Air Toxics - Formaldehyde,UHF42,303,East Harlem,2014,1/1/14,1.72
799845,Outdoor Air Toxics - Formaldehyde,UHF42,403,Flushing - Clearview,2014,1/1/14,1.49
315668,Outdoor Air Toxics - Formaldehyde,UHF42,403,Flushing - Clearview,2011,1/1/11,1.9
799837,Outdoor Air Toxics - Formaldehyde,UHF42,305,Upper East Side,2014,1/1/14,1.73
315599,Outdoor Air Toxics - Benzene,UHF42,203,Bedford Stuyvesant - Crown Heights,2011,1/1/11,1.3
166889,Nitrogen dioxide (NO2),CD,306,Park Slope and Carroll Gardens (CD6),Summer 2013,6/1/13,19.25
412747,Nitrogen dioxide (NO2),CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2016,12/31/15,21.17
603020,Nitrogen dioxide (NO2),CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2018,1/1/18,21.2
412711,Nitrogen dioxide (NO2),CD,206,Belmont and East Tremont (CD6),Annual Average 2016,12/31/15,19.86
602984,Nitrogen dioxide (NO2),CD,206,Belmont and East Tremont (CD6),Annual Average 2018,1/1/18,19.18
741176,Nitrogen dioxide (NO2),CD,206,Belmont and East Tremont (CD6),Summer 2021,6/1/21,13.52
171727,Nitrogen dioxide (NO2),UHF34,503504,Southern SI,Winter 2012-13,12/1/12,17.97
336713,Nitrogen dioxide (NO2),UHF34,503504,Southern SI,Summer 2015,6/1/15,7.78
667502,Nitrogen dioxide (NO2),UHF34,503504,Southern SI,Winter 2019-20,12/1/19,16.54
172101,Nitrogen dioxide (NO2),UHF34,503504,Southern SI,Summer 2009,6/1/09,11.98
741117,Nitrogen dioxide (NO2),UHF34,503504,Southern SI,Annual Average 2021,1/1/21,12.03
412649,Nitrogen dioxide (NO2),UHF34,503504,Southern SI,Winter 2015-16,12/1/15,17.25
741115,Nitrogen dioxide (NO2),UHF34,503504,Southern SI,Winter 2020-21,12/1/20,18.03
412650,Nitrogen dioxide (NO2),UHF34,503504,Southern SI,Summer 2016,6/1/16,8
151442,Asthma emergency departments visits due to Ozone,UHF42,205,Sunset Park,2009-2011,1/1/09,59.5
151557,Asthma hospitalizations due to Ozone,UHF42,403,Flushing - Clearview,2009-2011,1/1/09,11.2
151461,Asthma emergency departments visits due to Ozone,UHF42,403,Flushing - Clearview,2009-2011,1/1/09,40
154504,Annual vehicle miles travelled (cars),CD,104,Clinton and Chelsea (CD4),2005,1/1/05,43.8
325351,Annual vehicle miles travelled (cars),CD,104,Clinton and Chelsea (CD4),2016,1/1/16,48.7
154506,Annual vehicle miles travelled (cars),CD,106,Stuyvesant Town and Turtle Bay (CD6),2005,1/1/05,80.8
172126,Nitrogen dioxide (NO2),UHF34,407,Southwest Queens,Summer 2010,6/1/10,17.75
172160,Nitrogen dioxide (NO2),UHF34,407,Southwest Queens,Summer 2011,6/1/11,17.53
412622,Nitrogen dioxide (NO2),UHF34,407,Southwest Queens,Winter 2015-16,12/1/15,22.91
741088,Nitrogen dioxide (NO2),UHF34,407,Southwest Queens,Winter 2020-21,12/1/20,21.29
171684,Nitrogen dioxide (NO2),UHF34,407,Southwest Queens,Winter 2011-12,12/1/11,23.67
171616,Nitrogen dioxide (NO2),UHF34,407,Southwest Queens,Winter 2009-10,12/1/09,26.13
211779,Nitrogen dioxide (NO2),UHF34,407,Southwest Queens,Annual Average 2014,12/1/13,19.19
151464,Asthma emergency departments visits due to Ozone,UHF42,406,Fresh Meadows,2009-2011,1/1/09,60.9
151450,Asthma emergency departments visits due to Ozone,UHF42,302,Central Harlem - Morningside Heights,2009-2011,1/1/09,269.9
151546,Asthma hospitalizations due to Ozone,UHF42,302,Central Harlem - Morningside Heights,2009-2011,1/1/09,38.1
325394,Annual vehicle miles travelled (cars),CD,405,Ridgewood and Maspeth (CD5),2016,1/1/16,19.6
151694,Annual vehicle miles travelled (cars),UHF42,306,Chelsea - Clinton,2005,1/1/05,42
325338,Annual vehicle miles travelled (cars),UHF42,406,Fresh Meadows,2016,1/1/16,34.1
151704,Annual vehicle miles travelled (cars),UHF42,406,Fresh Meadows,2005,1/1/05,32.1
602898,Nitrogen dioxide (NO2),UHF34,407,Southwest Queens,Summer 2018,6/1/18,11.83
549957,Nitrogen dioxide (NO2),UHF34,407,Southwest Queens,Winter 2016-17,12/1/16,24.86
667449,Nitrogen dioxide (NO2),UHF34,407,Southwest Queens,Summer 2020,6/1/20,9.47
667447,Nitrogen dioxide (NO2),UHF34,407,Southwest Queens,Annual Average 2020,1/1/20,14.75
643515,Nitrogen dioxide (NO2),UHF34,407,Southwest Queens,Winter 2018-19,12/1/18,20.41
175450,Nitrogen dioxide (NO2),UHF42,406,Fresh Meadows,Winter 2012-13,12/1/12,22.57
176584,Nitrogen dioxide (NO2),UHF42,406,Fresh Meadows,Annual Average 2010,12/1/09,21.67
412046,Ozone (O3),UHF34,207,East Flatbush - Flatbush,Summer 2016,6/1/16,33.66
741049,Nitrogen dioxide (NO2),UHF34,207,East Flatbush - Flatbush,Winter 2020-21,12/1/20,22.76
667173,Nitrogen dioxide (NO2),UHF42,302,Central Harlem - Morningside Heights,Summer 2020,6/1/20,14.6
131563,Deaths due to PM2.5,UHF42,202,Downtown - Heights - Slope,2009-2011,1/1/09,40.5
131556,Deaths due to PM2.5,UHF42,102,Northeast Bronx,2009-2011,1/1/09,57
131588,Deaths due to PM2.5,UHF42,406,Fresh Meadows,2009-2011,1/1/09,43.4
518752,Deaths due to PM2.5,UHF42,202,Downtown - Heights - Slope,2012-2014,1/2/12,36.04
131386,Asthma emergency department visits due to PM2.5,UHF42,306,Chelsea - Clinton,2009-2011,1/1/09,25.3
131334,Asthma hospitalizations due to Ozone,UHF42,302,Central Harlem - Morningside Heights,2005-2007,1/1/05,13.1
628950,Asthma emergency departments visits due to Ozone,UHF42,406,Fresh Meadows,2015-2017,1/1/15,20.5
412611,Nitrogen dioxide (NO2),UHF34,401,Long Island City - Astoria,Summer 2016,6/1/16,16.02
741076,Nitrogen dioxide (NO2),UHF34,401,Long Island City - Astoria,Winter 2020-21,12/1/20,23.07
173244,Fine particles (PM 2.5),UHF34,401,Long Island City - Astoria,Winter 2012-13,12/1/12,11.41
173618,Fine particles (PM 2.5),UHF34,401,Long Island City - Astoria,Summer 2009,6/1/09,11.6
173176,Fine particles (PM 2.5),UHF34,401,Long Island City - Astoria,Winter 2010-11,12/1/10,13.64
174264,Fine particles (PM 2.5),UHF34,401,Long Island City - Astoria,Annual Average 2013,12/1/12,9.6
742347,Fine particles (PM 2.5),UHF34,401,Long Island City - Astoria,Annual Average 2021,1/1/21,7.2
547552,Fine particles (PM 2.5),UHF34,401,Long Island City - Astoria,Annual Average 2017,1/1/17,8.42
173754,Fine particles (PM 2.5),UHF34,401,Long Island City - Astoria,Summer 2013,6/1/13,11.07
410920,Fine particles (PM 2.5),UHF34,401,Long Island City - Astoria,Annual Average 2016,12/31/15,8.65
742346,Fine particles (PM 2.5),UHF34,401,Long Island City - Astoria,Summer 2021,6/1/21,9.13
605846,Fine particles (PM 2.5),UHF34,401,Long Island City - Astoria,Annual Average 2018,1/1/18,8.16
172734,Nitrogen dioxide (NO2),UHF34,401,Long Island City - Astoria,Annual Average 2013,12/1/12,22.3
549944,Nitrogen dioxide (NO2),UHF34,401,Long Island City - Astoria,Annual Average 2017,1/1/17,20.99
172080,Nitrogen dioxide (NO2),UHF34,208,Canarsie - Flatlands,Summer 2009,6/1/09,15.47
172726,Nitrogen dioxide (NO2),UHF34,208,Canarsie - Flatlands,Annual Average 2013,12/1/12,16.65
336651,Nitrogen dioxide (NO2),UHF34,208,Canarsie - Flatlands,Winter 2014-15,12/1/14,23.07
171636,Nitrogen dioxide (NO2),UHF34,206,Borough Park,Winter 2010-11,12/1/10,30.1
172078,Nitrogen dioxide (NO2),UHF34,206,Borough Park,Summer 2009,6/1/09,21.32
336645,Nitrogen dioxide (NO2),UHF34,206,Borough Park,Winter 2014-15,12/1/14,25.8
173710,Fine particles (PM 2.5),UHF34,206,Borough Park,Summer 2012,6/1/12,10.2
173744,Fine particles (PM 2.5),UHF34,206,Borough Park,Summer 2013,6/1/13,10.02
410890,Fine particles (PM 2.5),UHF34,206,Borough Park,Annual Average 2016,12/31/15,7.45
605816,Fine particles (PM 2.5),UHF34,206,Borough Park,Annual Average 2018,1/1/18,6.99
173686,Fine particles (PM 2.5),UHF34,401,Long Island City - Astoria,Summer 2011,6/1/11,12.33
173652,Fine particles (PM 2.5),UHF34,401,Long Island City - Astoria,Summer 2010,6/1/10,12.81
410918,Fine particles (PM 2.5),UHF34,401,Long Island City - Astoria,Winter 2015-16,12/1/15,9.1
410919,Fine particles (PM 2.5),UHF34,401,Long Island City - Astoria,Summer 2016,6/1/16,9.23
742345,Fine particles (PM 2.5),UHF34,401,Long Island City - Astoria,Winter 2020-21,12/1/20,7.36
669653,Fine particles (PM 2.5),UHF34,401,Long Island City - Astoria,Summer 2020,6/1/20,7.76
173142,Fine particles (PM 2.5),UHF34,401,Long Island City - Astoria,Winter 2009-10,12/1/09,9.75
547553,Fine particles (PM 2.5),UHF34,401,Long Island City - Astoria,Winter 2016-17,12/1/16,8.85
667418,Nitrogen dioxide (NO2),UHF34,304,Upper West Side,Winter 2019-20,12/1/19,28.11
643526,Nitrogen dioxide (NO2),UHF34,305307,Upper East Side-Gramercy,Summer 2019,6/1/19,22.29
172640,Nitrogen dioxide (NO2),UHF34,305307,Upper East Side-Gramercy,Annual Average 2010,12/1/09,34.84
171655,Nitrogen dioxide (NO2),UHF34,306308,Chelsea-Village,Winter 2010-11,12/1/10,38.71
172743,Nitrogen dioxide (NO2),UHF34,306308,Chelsea-Village,Annual Average 2013,12/1/12,31.96
549971,Nitrogen dioxide (NO2),UHF34,306308,Chelsea-Village,Annual Average 2017,1/1/17,27.51
336699,Nitrogen dioxide (NO2),UHF34,305307,Upper East Side-Gramercy,Winter 2014-15,12/1/14,31.41
171648,Nitrogen dioxide (NO2),UHF34,403,Flushing - Clearview,Winter 2010-11,12/1/10,28.98
172090,Nitrogen dioxide (NO2),UHF34,403,Flushing - Clearview,Summer 2009,6/1/09,19.24
172736,Nitrogen dioxide (NO2),UHF34,403,Flushing - Clearview,Annual Average 2013,12/1/12,18.71
336681,Nitrogen dioxide (NO2),UHF34,403,Flushing - Clearview,Winter 2014-15,12/1/14,24
549950,Nitrogen dioxide (NO2),UHF34,403,Flushing - Clearview,Annual Average 2017,1/1/17,18.5
172226,Nitrogen dioxide (NO2),UHF34,403,Flushing - Clearview,Summer 2013,6/1/13,15.6
172192,Nitrogen dioxide (NO2),UHF34,403,Flushing - Clearview,Summer 2012,6/1/12,16.48
412618,Nitrogen dioxide (NO2),UHF34,403,Flushing - Clearview,Annual Average 2016,12/31/15,18.23
602891,Nitrogen dioxide (NO2),UHF34,403,Flushing - Clearview,Annual Average 2018,1/1/18,17.63
741083,Nitrogen dioxide (NO2),UHF34,403,Flushing - Clearview,Summer 2021,6/1/21,11.69
172164,Nitrogen dioxide (NO2),UHF34,305307,Upper East Side-Gramercy,Summer 2011,6/1/11,33.05
412635,Nitrogen dioxide (NO2),UHF34,305307,Upper East Side-Gramercy,Summer 2016,6/1/16,23.66
412634,Nitrogen dioxide (NO2),UHF34,305307,Upper East Side-Gramercy,Winter 2015-16,12/1/15,30.08
741100,Nitrogen dioxide (NO2),UHF34,305307,Upper East Side-Gramercy,Winter 2020-21,12/1/20,25.41
412638,Nitrogen dioxide (NO2),UHF34,306308,Chelsea-Village,Summer 2016,6/1/16,24.03
412637,Nitrogen dioxide (NO2),UHF34,306308,Chelsea-Village,Winter 2015-16,12/1/15,30.24
172165,Nitrogen dioxide (NO2),UHF34,306308,Chelsea-Village,Summer 2011,6/1/11,32.81
172131,Nitrogen dioxide (NO2),UHF34,306308,Chelsea-Village,Summer 2010,6/1/10,33.01
741103,Nitrogen dioxide (NO2),UHF34,306308,Chelsea-Village,Winter 2020-21,12/1/20,26.28
172130,Nitrogen dioxide (NO2),UHF34,305307,Upper East Side-Gramercy,Summer 2010,6/1/10,33.21
670916,Ozone (O3),UHF34,403,Flushing - Clearview,Summer 2020,6/1/20,31.6
670910,Ozone (O3),UHF34,305307,Upper East Side-Gramercy,Summer 2020,6/1/20,28.53
549972,Nitrogen dioxide (NO2),UHF34,306308,Chelsea-Village,Winter 2016-17,12/1/16,31.99
171621,Nitrogen dioxide (NO2),UHF34,306308,Chelsea-Village,Winter 2009-10,12/1/09,36.13
171689,Nitrogen dioxide (NO2),UHF34,306308,Chelsea-Village,Winter 2011-12,12/1/11,33.42
211784,Nitrogen dioxide (NO2),UHF34,306308,Chelsea-Village,Annual Average 2014,12/1/13,30.59
325353,Annual vehicle miles travelled (cars),CD,106,Stuyvesant Town and Turtle Bay (CD6),2016,1/1/16,67.5
154548,Annual vehicle miles travelled (cars),CD,406,Rego Park and Forest Hills (CD6),2005,1/1/05,40.6
325395,Annual vehicle miles travelled (cars),CD,406,Rego Park and Forest Hills (CD6),2016,1/1/16,42.9
151682,Annual vehicle miles travelled (cars),UHF42,205,Sunset Park,2005,1/1/05,28.8
151701,Annual vehicle miles travelled (cars),UHF42,403,Flushing - Clearview,2005,1/1/05,18.3
325309,Annual vehicle miles travelled (cars),UHF42,105,Crotona -Tremont,2016,1/1/16,32.2
325335,Annual vehicle miles travelled (cars),UHF42,403,Flushing - Clearview,2016,1/1/16,19.8
325111,Annual vehicle miles travelled (trucks),UHF42,303,East Harlem,2016,1/1/16,2.3
221986,Ozone (O3),UHF34,503504,Southern SI,Summer 2014,6/1/14,31.65
175344,Nitrogen dioxide (NO2),UHF42,205,Sunset Park,Winter 2010-11,12/1/10,30.6
176688,Nitrogen dioxide (NO2),UHF42,205,Sunset Park,Annual Average 2013,12/1/12,20.59
336525,Nitrogen dioxide (NO2),UHF42,205,Sunset Park,Winter 2014-15,12/1/14,25.37
